file,ratio,blw,allNoun
data/English Textbook 4 Readability Level/medium/8-genSci-17.tei,0.390625,eagle,canal | over | break | secondary | above | root | small | why | or | dwarf | eichhornia | as | even | falls | root hair | side | float | storage | flower | earthworm | zooplankton | face | 17 | stilt | cease | spine | covering | unit | leaf | component | a | effects | study | minute | green | aves | thick | fish | time | water lily | so | structure | take | frog | aquatic | body | flow | phenomenon | stork | substance | us | no | place | one | availability | fowl | growing | rainfall | get | cuticle | surface | living | coating | basis | addition | are | lotus | plant | remains | feature | thorn | upper | tertiary | logging | have | primary | mangrove | hydrilla | xerophytic plant | process | current | slant | tidal bore | while | wolffia | habitat | years | importance | consumer | may | can | limited | seed | halophyte | ideal | xerophyte | saline | fig | there | insect | collect | nature | being | come | tap | special | floating | tidal wave | desert | found | produce | reproduction | use | constant | epidermis | source | prevention | aquatic plant | way | hydrophyte | due | carbon dioxide | entire | soil | petiole | at | ipomoea | survival | like | atmosphere | ground | environment | locality | pocket | deep water | it | case | big fish | branch | energy | euryale | an | material | type | coming | mud | class | present | le | salinity | large | fertilization | loss | cell | doe | water | shell | example | air | extreme | wall | store | sunlight | ways | bind | adaptation | spread | tissue | exchange | germination | number | long distance | oxygen | development | mineral | stem | well | food chain | i | drought | breathing | flat | organism | pond | act | salt | adjustment | self | free | object | balance | wind | prop root | four | roots | change | start | dry season | amount | relationship | pollination | close | environmental condition | succulent | absorption | do | little | presence | short | land | particular | feed | result | deep | reason | barrier | in | sexual reproduction | conducting | eagle | shade | natural process | lemna | preservation | otter | producer | wilt | intake | upper surface | placer | river | botanist | hawk | enhydra | see | lake | ecosystem | pneumatophore | potamogeton | fruit | animal | ha | layer | region | two | classification | country | vallisneria | snail | leave | be | degree | kite | 2 | movement | difficulty
data/English Textbook 4 Readability Level/medium/8-genSci-13.tei,0.0,,plate | 50 | plastic | section | unit | bell | narrow | series circuit | time | same | arrangement | meter reading | nonconductor | air conditioner | take | coulomb | place | order | get | mechanism | are | parallel | figure | socket | line | office | radio | consumer | passing | there | being | come | cut | reverse | metal | content | commercial | machinery | fine | like | ground | heart | electric current | kilowatt | it | meter | iron | accident | type | melting point | pass | hammer | class | heavy | doe | metallic | flowing | working | well | kind | i | appliance | potential difference | generator | means | decrease | negative charge | s | transistor | overload | give | factory | harm | alternating current | electricity | values | driving | switch | three | now | function | charge | second | fire | field | supply | point | press | movement | times | above | or | error | thermal | face | tube | a | days | half | works | body | one | calculator | heart attack | pole | steel plate | melt | matter | simple | physical condition | fan | colour | tv | electric shock | light bulb | produce | tool | ammeter | b | cross section | magnetism | cold | lead | joule | back | name | purpose | coil | case | torch | an | repair | capacity | discovery | watch | cell | need | a battery | screw | electric light | d | v | construct | touch | cork | hour | specific | insulator | stop | design | volt | read | touching | magnet | world | opposite | serve | third | out | good | in | 10 | symbol | molecule | separate | heat | see | discus | ha | country | cost | be | low | temperature | earth | difference | over | longer | quantity | as | even | device | bulb | water level | rate | damage | electric cell | so | normal | dynamo | value | no | 13 | remains | know | travel | series | current | black | attraction | red | carrier | irons | fig | electric | end | here | pressure | source | container | due | e | make | at | walk | chemical energy | electrical resistance | pipe | collision | record | go | keep | set | circuit breaker | bad | hole | lighting | contents | instrument | total | material | must | connection | daily | more | limit | terminal | protection | electric circuit | conduct | voltmeter | ways | resistance | stops | light | necessary | death | wire | paper | horse | shop | burn | minimum | short circuit | seven | 4 | great | want | path | wood | 60 | conductor | open | change | measure | forward | start | international | 1 | 15 | property | main | electric potential | equal | steel | much | house | alloy | hi | electric bell | human body | television | two | cause | platform | factor | direct current | high | break | small | going | length | draw | double | parallel circuit | cover | condition | work | c | structure | flow | thus | electron | toy | brilliance | fridge | have | fuse | possibility | strength | television set | may | don | can | wound | then | positive | full | special | use | repulsion | acts | tin | 30 | china clay | wiring | atom | electrical circuit | inside | energy | water | example | spring | will | strike | lower | potential | mechanical energy | machine | negative | wa | cross | whole | electrical energy | circuit | run | turn | 3 | pin | brightness | do | overflow | rubber | life | school | result | shock | reason | increase | conducting | multiple | watt | t | ohm | shoe | better | kettle | power | using | ampere | heater | obstruction | user | 5 | direction | kilo
data/English Textbook 4 Readability Level/medium/8-genSci-18.tei,0.0,,canal | beehive | cultivation | high | over | month | quantity | small | fox | or | conservation | shed | excess | as | bengal tiger | tall | cat | industry | boards | cottage industry | april | rate | fertility | leaf | testing | a | ship | south | existence | green | bear | roof | respiration | tigers | thousand | arrangement | characteristic | crocodile | weather | take | stick | monkey | product | waste | us | dioxide | pot | place | day | production | one | royal | rainfall | 13 | plant | basis | addition | are | north | area | timber | control | gad | have | lack | man | price | mangrove | square | average | bengal | climate | elephant | red | dhaka | importance | may | program | evergreen | june | corporation | teak | location | saline | there | insect | nature | being | dwelling | measurement | special | here | parts | found | reproduction | deer | form | due | cock | flood | soil | make | at | extent | cyclone | bird | horizon | atmosphere | like | bay | year | environment | co | east | west | 30 | keep | wild | plain | it | wax | government | following | sapling | rangpur | total | an | python | role | type | cox | anima | jack | forest | terms | corn | boat | garden | present | tiger | bangladesh | water | example | terrace | cane | air | 20 | bazar | furniture | mills | winter | d | laboratory | social | soil erosion | exchange | natural | making | running | oxygen | carbon | species | development | paper | district | kilometer | clean | i | wa | community | part | papers | storm | season | minimum | cool | whole | metre | act | means | resource | balance | great | survey | wind | wood | plantation | honey | four | roots | fruit tree | measure | s | amount | 1 | effect | people | world | bamboo | paper mill | fencing | training | population | gift | west coast | rubber | life | land | tide | main | shrub | tree | institute | supplying | in | chittagong | increase | play | map | planting | 6 | post | pulp | centimeter | house | taal | rubber plant | rayon | bee | palm | raw material | river | land area | plenty | lac | woods | heat | pig | creeper | abundance | fruit | deforestation | animal | ha | region | 25 | country | fuel | supply | help | leave | be | direction | hector | temperature | 2
data/English Textbook 4 Readability Level/medium/8-genSci-20.tei,0.0,,small | nucleus | or | as | first | a | formation | minute | time | bear | shape | same | characteristic | so | half | take | body | place | thus | one | fusion | reproductive cell | living | plant | are | remains | feature | know | have | mitosis | diversity | sperm | process | mother cell | elephant | single | vi | importance | may | can | human being | daughter cell | centering | reticulum | there | insect | full | hepatic | being | come | found | produce | reproduction | constant | form | b | way | due | at | banyan tree | meiosis | cell membrane | it | zygote | inside | an | type | more | class | present | large | cell | size | example | ovum | generation | divide | number | surround | naked eye | development | stage | well | fissure | cytoplasm | i | organism | growth | brief | fertilized egg | similarity | daughter | main | quality | result | equal | deep | chromosome | in | increase | sexual reproduction | middle | cell division | now | function | see | division | animal | microscope | two | be | embryo | essential
data/English Textbook 4 Readability Level/medium/8-genSci-2.tei,0.6024096385542169,table,try | above | or | as | double | first | capital | radical | combining | unit | a | formation | abbreviation | same | so | c | stand | h2o | take | substance | chemical reaction | no | place | thus | english | given | one | clear | basis | are | remains | argon | system | have | potassium | find | writing | while | express | single | h | may | can | g | fe | whole number | sulphate | atomic mass | chemical | positive | then | hands | letters | there | affinity | combination | full | nitrogen | cl | compound | parts | found | form | way | carbon dioxide | valency | hydrogen atom | e | hooks | exception | silver | sulphur | symbolic representation | like | hand | name | initial | latin | group | atom | it | case | down | mass | following | table | rule | an | iron | capacity | more | present | doe | calcium chloride | water | sodium | example | metallic | sodium chloride | will | copper | ammonia | catch | ozone | calcium | chemist | number | ammonium nitrate | classified | idea | oxygen | carbon | nitrate | chapter | chlorine | negative | hydrogen | blank | i | part | hydrogen chloride | copper sulphate | n | ca | whole | helium | look | carbonate | 4 | combine | o | notice | 3 | cu | ammonium | 1 | letter | world | methane | interest | short | constituent | metallic element | out | phosphate | in | symbol | empty | molecule | names | na | compare | show | now | formula | iii | element | ha | two | calcium carbonate | co2 | 5 | 16 | be | elements | 2
data/English Textbook 4 Readability Level/medium/8-genSci-19.tei,0.5076142131979695,sparrow | salmon,conditions | relaxation | injury | faeces | rear | kidney | red blood cell | aves | same | eats | vertebral column | chicken | flight | brown | take | detail | egg | f | place | amphibian | given | air sac | pomfret | get | surface | are | feature | system | albumin | parallel | climate | grinding | tortoise | muscular contraction | eyes | business | passing | method | pebble | there | enemy | head | come | circulatory system | fore | chest cavity | way | cock | gland | like | bird | aspect | dark | heart | it | type | carry | leg | class | digestive system | plymouth rock | extreme | kingfisher | farming | new hampshire | limb | well | hold | i | 21 | titmouse | chick | four | male | s | pigeon | amount | give | people | ureter | sparrow | crop | lizard | three | function | breed | intestine | animal | kilogram | kite | right ventricle | movement | skeleton | or | side | young | dog | superior | a | minute | days | fish | shape | cage | respiration | crocodile | monkey | body | one | arteriole | 23 | ear | beak | elephant | importance | membrane | coop | move | colour | drive | insect | bit | sternum | parts | found | produce | hen | mode | yolk | space | body temperature | back | details | environment | fertiliser | leghorn | following | knee | an | femur | present | article | viscera | shell | size | air | pair | peel | stay | classified | left ventricle | finger | contracting | bat | part | stop | balanced diet | cockfight | distance | self | brief | feather | world | milk | serve | out | quality | description | good | in | middle | chambers | homestead | see | digestion | portion | ha | vegetable | calcium carbonate | funnel | eggs | swimming | be | pump | temperature | maturity | over | quantity | white | legs | invertebrate | as | first | cat | earthworm | left | platelet | gizzard | human | rhode island red | characteristic | domestic fowl | predator | so | pinna | no | toe | fowl | digestive tract | hair | employment | lay | pectoralis minor | breast | sperm | birth | process | while | black | plasma | red | seed | food | skin | end | collect | interval | ankle | here | shark | mammal | source | blood | class aves | grain | incubator | make | muscle | at | year | owner | 24 | auricle | set | snake | disease | more | contact | fish scale | sport | fly | protection | cuckoo | phylum | tail | light | skeletal system | egg yolk | oxygen | net | wire | horse | teeth | nutrient | tooth | dolphin | great | leftover | cloaca | open | change | meat | forward | huddle | 1 | protein | goat | gill | absorption | extract | duck | land | main | currency | feed | front end | neck | night | chittagong | shelter | fin | he | lung | much | names | female | right | nail | layer | two | classification | gila | 2 | parrot | small | going | variety | sharp | cover | condition | external | hollow | tigers | stomach | contour feather | structure | roll | rough | verandah | upper | have | may | can | then | full | special | artery | rearing | soil | humerus | nose | ovary | group | excreta | wild | floor | scale | down | vein | cows | chimpanzee | reptilia | peck | coral | swallow | pectoralis major | bangladesh | water | example | weight | organ | strike | reproductive system | lower | taking | tissue | age | tray | duct | oesophagus | vertebrate | wings | bones | crow | wa | storm | waste product | whole | salt | aid | slide | balance | salmon | mammalia | comb | do | rain | anus | result | white blood cell | trunk | buffalo | liquid | mother | exporting | grind | whale | major | 5 | testis | help | thigh | laying | aorta
data/English Textbook 4 Readability Level/medium/8-genSci-21.tei,0.0,,conditions | relaxation | nasal | injury | leading | information | asthma | lift | 90 | antibody | unconscious | unit | component | kidney | oval | narrow | begin | red blood cell | valve | round | attack | globule | living thing | oxyhaemoglobin | take | pneumonia | cusp | who | place | train | order | get | beats | coughing | living | 12 | are | system | albumin | voluntary | parent | reach | line | single | pulmonary artery | vessel | eyes | evening | pneumococcus | there | being | come | cut | circulatory system | transition | chest cavity | prevention | air passage | way | secretion | content | collaboration | cellular respiration | cluster | fine | like | hamper | heart | it | narrowing | symptom | retina | rheumatic fever | iron | rise | type | right atrium | carry | contract | fluid | vehicle | urea | cardiac muscle | contraction | phase | cranial nerve | bone marrow | divide | cerebellum | infectious disease | flowing | limb | mineral | stalk | rod | hold | kind | i | nervous system | optic nerve | mycobacterium tuberculosis | grey | growth | respiratory tract infection | blood vessel | circulation | decrease | equilibrium | four | hypertension | foramen magnum | endocrine | epicardium | give | people | strain | tobacco | haemoglobin | appetite | nasopharynx | inferior | childhood | hormone | level | rich | smoker | lung cancer | flaps | three | function | span | posture | infant | fist | supply | mitral valve | point | yellow | muscle tone | hearing | right ventricle | movement | month | or | side | mucus | tube | superior | a | minute | bronchial tube | days | shape | respiration | fatigue | body | substance | family | globulin | one | clear | fat | sugar | ear | red bone marrow | coronary artery | blood stream | passive | haemorrhage | bleeding | cartilage | person | membrane | developing | sensing | colour | insect | deposition | sternum | parts | found | produce | singular | humans | allergen | rest | nasal cavity | cold | bronchiole | survival | body temperature | lead | back | environment | altogether | internal respiration | motor cortex | sudden death | cardiovascular system | disc | an | blood pressure | uniform | large | interstitial fluid | cell | ductless gland | need | size | sleep | air | pair | wall | bacteria | number | bacterium | nerve cell | left ventricle | excitement | part | season | larynx | stop | bronchitis | bicarbonate | glucose | advice | voice box | serve | out | inflammation | lip | grey matter | impulse | in | chill | infection | windpipe | spleen | joint | medulla oblongata | separate | middle | tough | coronary thrombosis | position | acute | chambers | percent | blood cell | chest pain | insolvency | heat | digestion | nerves | portion | co-ordinate | ring | alternate | capillary | slit | ha | leukocyte | be | pump | temperature | difference | harmony | white | air flow | erythrocyte | as | even | endocardium | first | project | prothrombin | pulmonary circulation | pleura | left | platelet | damage | human | tuning | auditory nerve | endocarditis | lipid | so | 120 | central | caries | lifestyle | brain | no | plasma membrane | hair | respiratory organ | common cold | aortic valve | remains | control | food product | process | lumen | while | micro-organism | plasma | vocal cord | alertness | red | systemic circulation | stiff | endothelium | sent | carrier | alveolar | force | lining | food | skin | end | cancer | collect | here | pressure | pleurisy | bunche | treatment | anaemia | blood | due | carbon dioxide | problem | make | muscle | synapse | axon | at | year | margin | opening | ventricle | cell membrane | rib cage | blood clotting | keep | abdominal | set | respiratory disease | dendrite | total | cerebrum | clot | few | connection | disease | return | more | heart valve | respiratory tract | collapse | connective tissue | thoracic cavity | inspiration | light | exchange | microbe | olfactory nerve | pharynx | surround | oxygen | death | pulmonary valve | respiratory system | spinal cord | nutrient | variation | 4 | common | open | change | bicuspid valve | measure | atrium | arrest | trachea | streptococcus | grape | protein | vertical | presence | tension | talk | main | cycle | diaphragm | white matter | front | tuberculosis | lung | much | names | bi | defence force | smoking | nostril | right | pattern | fever | layer | two | cause | elasticity | break | small | pericardium | length | nucleus | double | fibrinogen | cover | condition | thick | heart disease | external | expiration | chest | shortness of breath | redness | structure | viral infection | clotting | behind | flow | thus | star | coagulation | passage | poor | upper | have | left atrium | potassium | swelling | sac | lymph | smell | seasonal | may | can | original | conveyance | then | fibre | tenderness | physician | compound | serum | output signal | use | artery | form | acts | respiratory infection | complex | nose | patient | rheumatic heart disease | risk | mass | down | globin | inside | smoke | superior vena cava | contagious disease | energy | vein | command | sequel | pulmonary vein | defence | cigarette | heart muscle | loss | water | sodium | example | transport | weight | gradual | organ | lower | tissue | duct | development | top | tricuspid valve | high blood pressure | cytoplasm | inferior vena cava | waste product | whole | breathing | salt | soma | balance | pain | alveolus | septum | bronchus | abdominal cavity | close | do | short | life | pink | result | reason | white blood cell | organs | increase | multiple | empty | liquid | dust | beginning | semi | major | organic | help | cavity | aorta | brain stem | smooth muscle
data/English Textbook 4 Readability Level/medium/8-genSci-23.tei,0.0,,difference | high | over | thursday | month | daytime | length | observatory | or | hours | falls | as | motion | side | 90 | western | concept | westward | words | sphere | face | northern | cover | effects | a | 0 | india | radius | ship | south | keeping | days | capricorn | karachi | round | time | same | equivalent | border | so | spot | leap year | value | pole star | take | circular | estimate | behind | sun | no | centre | day | place | coordination | given | one | p | plane | aeroplane | star | thus | rotation | 29 | surface | 12 | 23 | addition | are | basis | north | north pole | pole | travel | have | candle | series | local time | tropics | longitude | basic | average | parallel | while | reach | ocean current | line | radio | dhaka | occurrence | accuracy | importance | may | tropic of capricorn | arctic | can | greenwich mean time | move | passing | then | method | location | respect | meeting | there | sky | 365 days | end | cancer | full | being | nature | prime | showing | warmth | parts | tropic of cancer | due | choice | problem | make | solar day | cold | at | m | year | horizon | like | february | eastward | marker | northern hemisphere | dark | room | east | 24 | west | 30 | september | date | sunray | it | calculation | following | imaginary | meridian | total | an | vernal equinox | planet | daily | more | trouble | affect | doe | bangladesh | prime meridian | antarctic circle | example | metallic | spring | determination | nation | will | winter | equatorial | angular distance | sunlight | light | number | summer | velocity | altitude | march | circumference | running | team | equator | hour | experiment | fall | specific | i | wa | part | minutes | standard time | greenwich | season | wednesday | autumnal equinox | experience | low tide | travelling | distance | 28 | means | turn | 4 | great | wind | kilometre | read | change | forward | international | amount | 1 | message | give | 15 | world | north star | short | crosse | crew | particular | circle | equal | reason | values | cycle | in | increase | confusion | angle | night | 10 | map | lying | boundary | 11 | autumn | usefulness | middle | globe | orbit | position | revolution | hemisphere | south pole | heat | see | extra | international date line | second | noon | beginning | facing | marks | ha | solar year | region | southern hemisphere | country | two | 5 | point | help | london | be | degree | cause | direction | axis | latitude | rescue | temperature | earth | times
data/English Textbook 4 Readability Level/medium/8-genSci-24.tei,0.0,,injury | leading | 90 | northern | possible | formation | time | round | issue | same | october | list | take | place | department | northeast | get | living | are | system | tropics | office | radio | body of water | southeast | aim | die | there | sky | being | come | air pressure | dam | flood | swell | things | kartik | sharing | bird | past | torrid zone | pitcher | it | government | majority | type | heavy | coast | extreme | spread | awareness | natural | well | i | blowing | bay of bengal | northward | cool | metre | telegraph | circulation | decrease | relationship | people | crop | turbulence | valuable | attitude | eye | fire | animal | loan | point | latitude | signal | molasses | times | why | or | side | sari | note | a | roof | coriolis force | weather | heat of vaporisation | item | tablet | earthquake | one | belt | preserve | pole | pollution | period | telephone | operation | move | parts | volcanic eruption | darkness | humans | cold | sympathy | lead | seawater | homeless | environment | no. | northern hemisphere | relief | lost | thing | an | oral | dead | kameez | article | drink | air | wall | stay | site | tackle | 9 | equator | hour | part | warning signal | drinking water | imperative | port | tornado | blow | latent heat | opposite | out | in | 10 | disposal | prior | railway | diarrhoea | suffering | jaundice | job | percent | river | homestead | co-ordinate | bridges | ha | country | funnel | swimming | be | low | temperature | earth | over | longer | wave | stays | air flow | sea | as | westward | typhoid | organisation | term | building | km | left | damage | so | phenomenon | lifestyle | no | dysentery | rotation | put | 13 | drinking | north | area | communicable disease | village | force | food | saline | hot air | cloud | combination | erosion | electric | end | disruption | book | tidal wave | pressure | rising | due | problem | draught | grain | at | flying | walk | extent | cyclone | leaving | year | atmosphere | warning | co | disaster | go | inhabitant | keep | set | cattle | warmer | mud | court | daily | disease | more | contact | collapse | fishing | announcement | equatorial | ways | raise | light | necessary | paper | fall | ways and means | listening | meteorology | call | scarcity | minimum | rice | experience | safe | bed | anticyclone | cholera | 4 | great | dry | open | change | measure | 1 | pitch | property | clothes | general | land | main | tree | shelter | local | post | much | house | in time | watchfulness | rehabilitation | brick | least | imbalance | fitting | collage | november | pattern | television | two | committee | mean | cause | 2 | high | small | going | landmass | eddy | radius | south | discussion | medicine | regular | hope | flow | behind | centre | disuse | interior | counter | poor | have | lid | possibility | seasonal | management | may | can | vapour | then | speed | location | forewarning | intensity | nature | himalayas | use | form | soil | whirlpool | polythene | tin | ocean | 30 | 8 | risk | bureau | down | energy | evidence | immovable | depression | failure | loss | bangladesh | water | example | intersection | will | weight | salwar | strike | refrain | stage | timing | preventive | clean | influence | wa | storm | cross | save | communication | trade wind | wind | kilometre | o | 3 | money | mouth | trawler | shortage | trace | short | crosse | drug | life | school | domestic animal | increase | track | 11 | fishing boat | foot | services | wells | water vapour | beginning | major | southern hemisphere | region | help | danger | leave | direction | essential | atmospheric pressure
data/English Textbook 4 Readability Level/medium/8-genSci-22.tei,0.0,,conditions | delivery | partner | injury | leading | 7 | information | faeces | immunodeficiency | 90 | restriction | million | eating | kidney disease | possible | essential hypertension | kidney | red blood cell | time | round | attack | same | round shape | take | pneumonia | islet | who | egg | department | disinterest | given | order | get | living | are | feature | primary | birth defect | response | first aid | orange | parent | line | office | diazepam | cornea | eyes | safety | method | immune system | there | being | misuse | reverse | pox | lens | care | law | prevention | shaddock | gland | application | sharing | like | hand | past | stopping | heart | sedative | it | sweet | government | symptom | rise | type | ability | pass | prevalence | individual | behaviour | doe | carbohydrate | protest | 20 | pus | hiv | cure | meal | spread | awareness | methadone | medical | diabetes mellitus | eyelid | high time | mm | kind | i | radiation | leukaemia | means | picture | four | male | relationship | amount | hypertension | slight | troll | give | psychic | people | harm | radiotherapy | pea | preparation | tobacco | eyebrow pencil | epidemic | syringe | operative | values | transmission | cocaine | complication | provision | conclusion | ophthalmology | hormone | level | retro | contribution | three | now | function | action | eye | binding | administration | desire | definition | legality | yellow | bhang | conjunctivitis | gonorrhoea | times | month | above | or | hours | motion | side | young | sexual desire | note | face | cataract | a | bean | days | fish | abuse | stroke | today | morphine | body | substance | family | company | item | urinary bladder | one | syphilis | fat | basis | heart attack | insulin | sugarcane | ganja | pricking | doctor | eyeball | ultimate | pancreas | giving up | operation | person | membrane | physical condition | developing | absence | paralysis | supervision | sight | kidney failure | parts | found | washing | mode | humans | allergen | rest | lead | overweight | back | alcohol | environment | lysergic acid diethylamide | vision | recent | california | case | following | quack | an | blood pressure | senility | attention | oral | member | vitamin a | abuser | addiction | article | ductless gland | large number | hall | narcotic | juice | stay | bacteria | active | number | spending | excitement | specific | cotton | newborn | part | till | stop | balanced diet | sensation | blood transfusion | self | glucose | world | cabbage | malnutrition | advice | girl | rna | milk | university | out | emergency | inflammation | institute | in | 10 | infection | disposal | ulceration | drug addict | soap | diarrhoea | fatty | suffering | fate | jaundice | deficiency | intake | percent | adolescent | lsd | aids | sort | portion | intervention | heroin | ha | vegetable | country | be | ulcer | american | dietary | over | quantity | try | dependence | white | discomfort | excess | as | soya bean | first | organisation | reducing | term | rate | damage | effects | physical change | procedure | so | normal | 120 | product | baby | brain | last | no | fowl | barbiturate | control | know | fasting | hospital | breast | expert | detection | birth | while | nutrition | colouration | dhaka | years | lemon | disharmony | hint | cancer cell | food | worker | combination | service | skin | chara | end | cancer | here | pressure | college | circumstance | source | treatment | diabetic | blood | due | problem | at | year | mortality | exercise | syndrome | usa | keep | bad | perspective | instrument | lymph gland | knowledge | curiosity | needle | total | material | must | disease | daily | hepatitis b | more | limit | contact | protection | interaction | ways | crime | relation | light | social | necessary | killer | discipline | blindness | death | district | lentil | bilirubin | tumour | 3d | far | experience | programme | act | watermelon | 60 | common | fruit juice | open | change | measure | meat | blood glucose | 1 | handkerchief | protein | 15 | british | sign | extract | presence | prostate | general | particular | spectacles | main | codeine | chittagong | optimum | he | punishment | tuberculosis | lung | much | chemotherapy | female | rehabilitation | mascara | smoking | rose | emotion | right | human body | nail | at home | two | 25 | spreading | cause | factor | high | virus | small | new york | tongue | wise | watering | leaf | transfusion | condition | work | external | litre | medicine | regular | redness | stomach | allergy | stick | behind | fungal infection | tendency | centre | interior | upper | have | incurable | conjunctiva | swelling | basic | possibility | l | management | occurrence | may | don | can | limited | human being | pregnancy | then | positive | therapy | unknown | fibre | state | physician | compound | serum | use | medication | metabolism | form | towel | cleanliness | concern | religious | health | suggestion | still | discharge | drug abuse | patient | 30 | 8 | risk | mass | 500 | examination | contagious disease | dependent | rule | depression | failure | defence | scientist | aging | bangladesh | water | surrender | example | compulsion | will | puberty | organ | human immunodeficiency virus | taking | tissue | night blindness | age | conception | top | stage | preventive | high blood pressure | clean | trafficker | influence | genital herpes | wa | friend | directorate | marine | hepatitis a virus | save | activity | chance | surgical operation | free | turn | diet | 3 | money | boy | pin | drug addiction | close | do | drug | life | result | economic condition | reason | white blood cell | increase | organs | specialist | sclera | sibling | camp | 11 | professor | utmost | foot | urine | mother | fruit | major | check | hg | help | snail | essential
data/English Textbook 4 Readability Level/medium/8-genSci-25.tei,0.38022813688212925,table,canal | conditions | cultivation | difference | high | over | solvency | above | variety | necessity | or | leading | aged | as | even | excess | 90 | double | falls | first | information | quality of life | self-sufficiency | demographic | annual | tube | left | rate | effects | a | human | possible | study | water table | work | time | litre | issue | discussion | desertification | same | textile | medicine | question | so | planning | weather | thought | no | last | place | jute | production | one | answer | order | surface | living | 12 | addition | are | census | employment | control | demand | enough | period | have | birth | find | education | basic | possibility | soft water | figure | management | meet | years | can | business | seed | alternative | underground | chemical | food | method | there | rainwater | grazing land | being | come | cut | report | social security | pressure | birth rate | use | insecticide | source | agriculture | treatment | way | due | problem | requirement | health | channels | at | year | lead | hand | aspect | environment | fertiliser | 100 | go | set | cattle | demography | fallow | billion | calculation | bad | case | 500 | down | government | it | statistics | table | spinning | student | an | total | crude | forest | extraction | profession | more | attention | limit | affect | individual | scientist | doe | bangladesh | water | need | example | will | child | harvest | mills | population growth | natural | necessary | number | age | discipline | 9 | death | lots | hold | paper | fall | influence | i | minimum | rice | death rate | save | drinking water | pond | look | causing | growth rate | resource | great | dry | 60 | decrease | equilibrium | cement | measure | social service | old | international | amount | migration | 1 | slum | give | 15 | people | couple | world | tannery | fields | do | shortage | crop | sum | rain | population | herbicide | workforce | irrigation | land | wake | out | quality | feed | result | crore | deep | institute | situation | good | in | increase | disabled | research | 10 | shelter | steel | yielding | 6 | 40 | preservation | ratio | 78 | much | widow | consideration | housing | percent | denominator | river | show | plenty | now | female | urban area | wells | getting | lake | sort | imbalance | extra | rapid | nowadays | ha | major | two | country | 5 | supply | be | low | subsoil | factor | 2 | ton
data/English Textbook 4 Readability Level/medium/8-genSci-3.tei,0.0,,canal | conditions | high | above | cooking | numbers | or | why | as | side | first | thermal | flower | radical | gas | a | physical change | days | same | arrangement | question | so | normal | molecular formula | h2o | plus | product | substance | take | us | sun | chemical reaction | no | place | day | split up | thus | one | steam | get | put | 29 | ice | decomposition reaction | equation | plant | addition | are | re | substitute | white metal | have | oil | process | ab | smell | attraction | h | matter | may | years | can | vapour | composition | seed | original | move | whole number | then | chemical | cloud | mixture | affinity | permanent | there | state | come | compound | parts | pressure | produce | acid | lot | use | form | b | due | carbon dioxide | valency | make | at | atmosphere | cheese | hand | electric current | atom | it | case | bad | mass | resultant | solid | sweet | salt i | total | an | role | type | bloom | double decomposition reaction | must | y | more | present | chemical change | individual | doe | water | neutralization reaction | equality | sodium | example | metallic | sodium chloride | will | copper | base | air | calcium | taking | light | exchange | number | arrow | oxygen | carbon | zinc | nitrate | well | chapter | chlorine | hydrogen | specific | cake | kind | i | part | burn | copper sulphate | rice | expression | low tide | temporary | salt | run | 4 | balance | combine | o | 3 | change | kitchen | start | 1 | give | coal | bringing | world | opposite | sign | do | presence | rain | milk | ordinary | electricity | constituent | particular | main | out | calcium oxide | result | tree | equal | reason | in | night | edible | addition reaction | combustion | solution | play | symbol | liquid | prior | molecule | butter | names | mind | greenish yellow | position | substitution | decomposition | curd | river | flask | synthesis | vocabulary | three | formula | heat | see | division | discus | element | let | fruit | ha | major | puffed rice | two | reaction | co2 | reactant | x | ghee | leave | be | ag | cause | elements | factor | temperature | 2 | analysis
